IDAudio,IDMascota,Timestamp,Frecuencia_Max (Hz),Espectrograma (path),Emoción
V373,373,2025-06-11 17:04:30,409,/spectrograms/V373.png,Sed
V374,374,2025-06-11 17:05:00,481,/spectrograms/V374.png,Dolor
V375,375,2025-06-11 17:05:30,300,/spectrograms/V375.png,Necesita afecto
V376,376,2025-06-11 17:06:00,354,/spectrograms/V376.png,Jugar
V377,377,2025-06-11 17:06:30,448,/spectrograms/V377.png,Jugar
V378,378,2025-06-11 17:07:00,436,/spectrograms/V378.png,Sed
V379,379,2025-06-11 17:07:30,501,/spectrograms/V379.png,Dolor
V380,380,2025-06-11 17:08:00,416,/spectrograms/V380.png,Jugar
V381,381,2025-06-11 17:08:30,453,/spectrograms/V381.png,Necesita afecto
V382,382,2025-06-11 17:09:00,590,/spectrograms/V382.png,Hambre
V383,383,2025-06-11 17:09:30,362,/spectrograms/V383.png,Alegría
V384,384,2025-06-11 17:10:00,543,/spectrograms/V384.png,Alegría
V385,385,2025-06-11 17:10:30,324,/spectrograms/V385.png,Alegría
V386,386,2025-06-11 17:11:00,389,/spectrograms/V386.png,Dolor
V387,387,2025-06-11 17:11:30,374,/spectrograms/V387.png,Sed
V388,388,2025-06-11 17:12:00,593,/spectrograms/V388.png,Jugar
V389,389,2025-06-11 17:12:30,509,/spectrograms/V389.png,Hambre
V390,390,2025-06-11 17:13:00,316,/spectrograms/V390.png,Necesita afecto
V391,391,2025-06-11 17:13:30,427,/spectrograms/V391.png,Hambre
V392,392,2025-06-11 17:14:00,550,/spectrograms/V392.png,Necesita afecto
V393,393,2025-06-11 17:14:30,478,/spectrograms/V393.png,Dolor
V394,394,2025-06-11 17:15:00,481,/spectrograms/V394.png,Alegría
V395,395,2025-06-11 17:15:30,451,/spectrograms/V395.png,Dolor
V396,396,2025-06-11 17:16:00,324,/spectrograms/V396.png,Sed
V397,397,2025-06-11 17:16:30,479,/spectrograms/V397.png,Sed
V398,398,2025-06-11 17:17:00,497,/spectrograms/V398.png,Necesita afecto
V399,399,2025-06-11 17:17:30,460,/spectrograms/V399.png,Jugar
V400,400,2025-06-11 17:18:00,476,/spectrograms/V400.png,Jugar
V401,401,2025-06-11 17:18:30,584,/spectrograms/V401.png,Necesita afecto
V402,402,2025-06-11 17:19:00,362,/spectrograms/V402.png,Sed
V403,403,2025-06-11 17:19:30,449,/spectrograms/V403.png,Sed
V404,404,2025-06-11 17:20:00,453,/spectrograms/V404.png,Sed
V405,405,2025-06-11 17:20:30,455,/spectrograms/V405.png,Dolor
V406,406,2025-06-11 17:21:00,348,/spectrograms/V406.png,Sed
V407,407,2025-06-11 17:21:30,383,/spectrograms/V407.png,Hambre
V408,408,2025-06-11 17:22:00,476,/spectrograms/V408.png,Alegría
V409,409,2025-06-11 17:22:30,447,/spectrograms/V409.png,Sed
V410,410,2025-06-11 17:23:00,417,/spectrograms/V410.png,Necesita afecto
V411,411,2025-06-11 17:23:30,362,/spectrograms/V411.png,Alegría
V412,412,2025-06-11 17:24:00,488,/spectrograms/V412.png,Dolor
V413,413,2025-06-11 17:24:30,348,/spectrograms/V413.png,Necesita afecto
V414,414,2025-06-11 17:25:00,556,/spectrograms/V414.png,Alegría
V415,415,2025-06-11 17:25:30,523,/spectrograms/V415.png,Necesita afecto
V416,416,2025-06-11 17:26:00,440,/spectrograms/V416.png,Dolor
V417,417,2025-06-11 17:26:30,514,/spectrograms/V417.png,Hambre
V418,418,2025-06-11 17:27:00,510,/spectrograms/V418.png,Dolor
V419,419,2025-06-11 17:27:30,331,/spectrograms/V419.png,Dolor
V420,420,2025-06-11 17:28:00,457,/spectrograms/V420.png,Necesita afecto
V421,421,2025-06-11 17:28:30,584,/spectrograms/V421.png,Jugar
V422,422,2025-06-11 17:29:00,585,/spectrograms/V422.png,Sed
V423,423,2025-06-11 17:29:30,443,/spectrograms/V423.png,Sed
V424,424,2025-06-11 17:30:00,318,/spectrograms/V424.png,Hambre
V425,425,2025-06-11 17:30:30,317,/spectrograms/V425.png,Hambre
V426,426,2025-06-11 17:31:00,556,/spectrograms/V426.png,Sed
V427,427,2025-06-11 17:31:30,377,/spectrograms/V427.png,Jugar
V428,428,2025-06-11 17:32:00,474,/spectrograms/V428.png,Sed
V429,429,2025-06-11 17:32:30,493,/spectrograms/V429.png,Jugar
V430,430,2025-06-11 17:33:00,412,/spectrograms/V430.png,Hambre
V431,431,2025-06-11 17:33:30,413,/spectrograms/V431.png,Alegría
V432,432,2025-06-11 17:34:00,521,/spectrograms/V432.png,Necesita afecto
V433,433,2025-06-11 17:34:30,465,/spectrograms/V433.png,Hambre
V434,434,2025-06-11 17:35:00,431,/spectrograms/V434.png,Hambre
V435,435,2025-06-11 17:35:30,563,/spectrograms/V435.png,Dolor
V436,436,2025-06-11 17:36:00,354,/spectrograms/V436.png,Dolor
V437,437,2025-06-11 17:36:30,430,/spectrograms/V437.png,Dolor
V438,438,2025-06-11 17:37:00,587,/spectrograms/V438.png,Necesita afecto
V439,439,2025-06-11 17:37:30,565,/spectrograms/V439.png,Dolor
V440,440,2025-06-11 17:38:00,461,/spectrograms/V440.png,Jugar
V441,441,2025-06-11 17:38:30,386,/spectrograms/V441.png,Sed
V442,442,2025-06-11 17:39:00,354,/spectrograms/V442.png,Alegría
V443,443,2025-06-11 17:39:30,587,/spectrograms/V443.png,Hambre
V444,444,2025-06-11 17:40:00,477,/spectrograms/V444.png,Jugar
V445,445,2025-06-11 17:40:30,307,/spectrograms/V445.png,Alegría
V446,446,2025-06-11 17:41:00,546,/spectrograms/V446.png,Jugar
V447,447,2025-06-11 17:41:30,554,/spectrograms/V447.png,Jugar
V448,448,2025-06-11 17:42:00,353,/spectrograms/V448.png,Hambre
V449,449,2025-06-11 17:42:30,548,/spectrograms/V449.png,Sed
V450,450,2025-06-11 17:43:00,538,/spectrograms/V450.png,Dolor
V451,451,2025-06-11 17:43:30,528,/spectrograms/V451.png,Necesita afecto
V452,452,2025-06-11 17:44:00,366,/spectrograms/V452.png,Sed
V453,453,2025-06-11 17:44:30,350,/spectrograms/V453.png,Necesita afecto
V454,454,2025-06-11 17:45:00,396,/spectrograms/V454.png,Hambre
V455,455,2025-06-11 17:45:30,391,/spectrograms/V455.png,Hambre
V456,456,2025-06-11 17:46:00,563,/spectrograms/V456.png,Hambre
V457,457,2025-06-11 17:46:30,590,/spectrograms/V457.png,Alegría
V458,458,2025-06-11 17:47:00,395,/spectrograms/V458.png,Necesita afecto
V459,459,2025-06-11 17:47:30,387,/spectrograms/V459.png,Sed
V460,460,2025-06-11 17:48:00,377,/spectrograms/V460.png,Sed
V461,461,2025-06-11 17:48:30,587,/spectrograms/V461.png,Jugar
V462,462,2025-06-11 17:49:00,419,/spectrograms/V462.png,Jugar
V463,463,2025-06-11 17:49:30,464,/spectrograms/V463.png,Jugar
V464,464,2025-06-11 17:50:00,481,/spectrograms/V464.png,Hambre
V465,465,2025-06-11 17:50:30,522,/spectrograms/V465.png,Sed
V466,466,2025-06-11 17:51:00,306,/spectrograms/V466.png,Necesita afecto
V467,467,2025-06-11 17:51:30,562,/spectrograms/V467.png,Hambre
V468,468,2025-06-11 17:52:00,460,/spectrograms/V468.png,Alegría
V469,469,2025-06-11 17:52:30,450,/spectrograms/V469.png,Jugar
V470,470,2025-06-11 17:53:00,384,/spectrograms/V470.png,Hambre
V471,471,2025-06-11 17:53:30,446,/spectrograms/V471.png,Hambre
V472,472,2025-06-11 17:54:00,411,/spectrograms/V472.png,Alegría
V473,473,2025-06-11 17:54:30,335,/spectrograms/V473.png,Dolor
V474,474,2025-06-11 17:55:00,584,/spectrograms/V474.png,Sed
V475,475,2025-06-11 17:55:30,487,/spectrograms/V475.png,Necesita afecto
V476,476,2025-06-11 17:56:00,381,/spectrograms/V476.png,Dolor
V477,477,2025-06-11 17:56:30,301,/spectrograms/V477.png,Jugar
V478,478,2025-06-11 17:57:00,496,/spectrograms/V478.png,Hambre
V479,479,2025-06-11 17:57:30,310,/spectrograms/V479.png,Alegría
V480,480,2025-06-11 17:58:00,533,/spectrograms/V480.png,Alegría
V481,481,2025-06-11 17:58:30,494,/spectrograms/V481.png,Sed
V482,482,2025-06-11 17:59:00,418,/spectrograms/V482.png,Dolor
V483,483,2025-06-11 17:59:30,319,/spectrograms/V483.png,Sed
V484,484,2025-06-11 18:00:00,560,/spectrograms/V484.png,Hambre
V485,485,2025-06-11 18:00:30,592,/spectrograms/V485.png,Sed
V486,486,2025-06-11 18:01:00,555,/spectrograms/V486.png,Necesita afecto
V487,487,2025-06-11 18:01:30,521,/spectrograms/V487.png,Alegría
V488,488,2025-06-11 18:02:00,525,/spectrograms/V488.png,Alegría
V489,489,2025-06-11 18:02:30,352,/spectrograms/V489.png,Jugar
V490,490,2025-06-11 18:03:00,579,/spectrograms/V490.png,Jugar
V491,491,2025-06-11 18:03:30,380,/spectrograms/V491.png,Hambre
V492,492,2025-06-11 18:04:00,501,/spectrograms/V492.png,Necesita afecto
V493,493,2025-06-11 18:04:30,457,/spectrograms/V493.png,Dolor
V494,494,2025-06-11 18:05:00,419,/spectrograms/V494.png,Sed
V495,495,2025-06-11 18:05:30,358,/spectrograms/V495.png,Hambre
V496,496,2025-06-11 18:06:00,514,/spectrograms/V496.png,Jugar
V497,497,2025-06-11 18:06:30,427,/spectrograms/V497.png,Sed
V498,498,2025-06-11 18:07:00,523,/spectrograms/V498.png,Jugar
V499,499,2025-06-11 18:07:30,508,/spectrograms/V499.png,Sed
V500,500,2025-06-11 18:08:00,414,/spectrograms/V500.png,Dolor
V501,501,2025-06-11 18:08:30,345,/spectrograms/V501.png,Jugar
V502,502,2025-06-11 18:09:00,408,/spectrograms/V502.png,Dolor
V503,503,2025-06-11 18:09:30,564,/spectrograms/V503.png,Sed
V504,504,2025-06-11 18:10:00,588,/spectrograms/V504.png,Necesita afecto
V505,505,2025-06-11 18:10:30,301,/spectrograms/V505.png,Alegría
V506,506,2025-06-11 18:11:00,461,/spectrograms/V506.png,Necesita afecto
V507,507,2025-06-11 18:11:30,314,/spectrograms/V507.png,Alegría
V508,508,2025-06-11 18:12:00,524,/spectrograms/V508.png,Alegría
V509,509,2025-06-11 18:12:30,543,/spectrograms/V509.png,Hambre
V510,510,2025-06-11 18:13:00,581,/spectrograms/V510.png,Dolor
V511,511,2025-06-11 18:13:30,528,/spectrograms/V511.png,Hambre
V512,512,2025-06-11 18:14:00,598,/spectrograms/V512.png,Sed
V513,513,2025-06-11 18:14:30,412,/spectrograms/V513.png,Necesita afecto
V514,514,2025-06-11 18:15:00,497,/spectrograms/V514.png,Necesita afecto
V515,515,2025-06-11 18:15:30,389,/spectrograms/V515.png,Jugar
V516,516,2025-06-11 18:16:00,502,/spectrograms/V516.png,Sed
V517,517,2025-06-11 18:16:30,338,/spectrograms/V517.png,Sed
V518,518,2025-06-11 18:17:00,337,/spectrograms/V518.png,Hambre
V519,519,2025-06-11 18:17:30,582,/spectrograms/V519.png,Hambre
V520,520,2025-06-11 18:18:00,329,/spectrograms/V520.png,Sed
V521,521,2025-06-11 18:18:30,465,/spectrograms/V521.png,Hambre
V522,522,2025-06-11 18:19:00,342,/spectrograms/V522.png,Jugar
V523,523,2025-06-11 18:19:30,406,/spectrograms/V523.png,Hambre
V524,524,2025-06-11 18:20:00,404,/spectrograms/V524.png,Hambre
V525,525,2025-06-11 18:20:30,443,/spectrograms/V525.png,Sed
V526,526,2025-06-11 18:21:00,381,/spectrograms/V526.png,Sed
V527,527,2025-06-11 18:21:30,497,/spectrograms/V527.png,Hambre
V528,528,2025-06-11 18:22:00,561,/spectrograms/V528.png,Hambre
V529,529,2025-06-11 18:22:30,365,/spectrograms/V529.png,Sed
V530,530,2025-06-11 18:23:00,501,/spectrograms/V530.png,Necesita afecto
V531,531,2025-06-11 18:23:30,327,/spectrograms/V531.png,Dolor
V532,532,2025-06-11 18:24:00,538,/spectrograms/V532.png,Necesita afecto
V533,533,2025-06-11 18:24:30,439,/spectrograms/V533.png,Hambre
V534,534,2025-06-11 18:25:00,469,/spectrograms/V534.png,Alegría
V535,535,2025-06-11 18:25:30,429,/spectrograms/V535.png,Alegría
V536,536,2025-06-11 18:26:00,553,/spectrograms/V536.png,Jugar
V537,537,2025-06-11 18:26:30,346,/spectrograms/V537.png,Necesita afecto
V538,538,2025-06-11 18:27:00,365,/spectrograms/V538.png,Sed
V539,539,2025-06-11 18:27:30,470,/spectrograms/V539.png,Jugar
V540,540,2025-06-11 18:28:00,381,/spectrograms/V540.png,Jugar
V541,541,2025-06-11 18:28:30,526,/spectrograms/V541.png,Alegría
V542,542,2025-06-11 18:29:00,360,/spectrograms/V542.png,Necesita afecto
V543,543,2025-06-11 18:29:30,564,/spectrograms/V543.png,Dolor
V544,544,2025-06-11 18:30:00,495,/spectrograms/V544.png,Sed
V545,545,2025-06-11 18:30:30,471,/spectrograms/V545.png,Necesita afecto
V546,546,2025-06-11 18:31:00,482,/spectrograms/V546.png,Jugar
V547,547,2025-06-11 18:31:30,467,/spectrograms/V547.png,Hambre
V548,548,2025-06-11 18:32:00,591,/spectrograms/V548.png,Jugar
V549,549,2025-06-11 18:32:30,465,/spectrograms/V549.png,Necesita afecto
V550,550,2025-06-11 18:33:00,371,/spectrograms/V550.png,Alegría
V551,551,2025-06-11 18:33:30,339,/spectrograms/V551.png,Necesita afecto
V552,552,2025-06-11 18:34:00,368,/spectrograms/V552.png,Dolor
V553,553,2025-06-11 18:34:30,457,/spectrograms/V553.png,Sed
V554,554,2025-06-11 18:35:00,310,/spectrograms/V554.png,Sed
V555,555,2025-06-11 18:35:30,429,/spectrograms/V555.png,Hambre
V556,556,2025-06-11 18:36:00,432,/spectrograms/V556.png,Hambre
V557,557,2025-06-11 18:36:30,457,/spectrograms/V557.png,Jugar
V558,558,2025-06-11 18:37:00,528,/spectrograms/V558.png,Necesita afecto
V559,559,2025-06-11 18:37:30,424,/spectrograms/V559.png,Sed
V560,560,2025-06-11 18:38:00,458,/spectrograms/V560.png,Alegría
V561,561,2025-06-11 18:38:30,372,/spectrograms/V561.png,Dolor
V562,562,2025-06-11 18:39:00,388,/spectrograms/V562.png,Jugar
V563,563,2025-06-11 18:39:30,469,/spectrograms/V563.png,Necesita afecto
V564,564,2025-06-11 18:40:00,488,/spectrograms/V564.png,Alegría
V565,565,2025-06-11 18:40:30,345,/spectrograms/V565.png,Necesita afecto
V566,566,2025-06-11 18:41:00,408,/spectrograms/V566.png,Alegría
V567,567,2025-06-11 18:41:30,381,/spectrograms/V567.png,Necesita afecto
V568,568,2025-06-11 18:42:00,532,/spectrograms/V568.png,Necesita afecto
V569,569,2025-06-11 18:42:30,554,/spectrograms/V569.png,Sed
V570,570,2025-06-11 18:43:00,354,/spectrograms/V570.png,Jugar
V571,571,2025-06-11 18:43:30,337,/spectrograms/V571.png,Necesita afecto
V572,572,2025-06-11 18:44:00,592,/spectrograms/V572.png,Necesita afecto
V573,573,2025-06-11 18:44:30,469,/spectrograms/V573.png,Jugar
V574,574,2025-06-11 18:45:00,339,/spectrograms/V574.png,Jugar
V575,575,2025-06-11 18:45:30,535,/spectrograms/V575.png,Hambre
V576,576,2025-06-11 18:46:00,348,/spectrograms/V576.png,Hambre
V577,577,2025-06-11 18:46:30,411,/spectrograms/V577.png,Sed
V578,578,2025-06-11 18:47:00,487,/spectrograms/V578.png,Jugar
V579,579,2025-06-11 18:47:30,594,/spectrograms/V579.png,Dolor
V580,580,2025-06-11 18:48:00,322,/spectrograms/V580.png,Sed
V581,581,2025-06-11 18:48:30,587,/spectrograms/V581.png,Alegría
V582,582,2025-06-11 18:49:00,559,/spectrograms/V582.png,Jugar
V583,583,2025-06-11 18:49:30,450,/spectrograms/V583.png,Hambre
V584,584,2025-06-11 18:50:00,519,/spectrograms/V584.png,Necesita afecto
V585,585,2025-06-11 18:50:30,555,/spectrograms/V585.png,Jugar
V586,586,2025-06-11 18:51:00,420,/spectrograms/V586.png,Jugar
V587,587,2025-06-11 18:51:30,405,/spectrograms/V587.png,Hambre
V588,588,2025-06-11 18:52:00,384,/spectrograms/V588.png,Hambre
V589,589,2025-06-11 18:52:30,314,/spectrograms/V589.png,Dolor
V590,590,2025-06-11 18:53:00,403,/spectrograms/V590.png,Sed
V591,591,2025-06-11 18:53:30,327,/spectrograms/V591.png,Hambre
V592,592,2025-06-11 18:54:00,329,/spectrograms/V592.png,Hambre
V593,593,2025-06-11 18:54:30,384,/spectrograms/V593.png,Hambre
V594,594,2025-06-11 18:55:00,328,/spectrograms/V594.png,Sed
V595,595,2025-06-11 18:55:30,448,/spectrograms/V595.png,Necesita afecto
V596,596,2025-06-11 18:56:00,421,/spectrograms/V596.png,Jugar
V597,597,2025-06-11 18:56:30,476,/spectrograms/V597.png,Jugar
V598,598,2025-06-11 18:57:00,303,/spectrograms/V598.png,Hambre
V599,599,2025-06-11 18:57:30,412,/spectrograms/V599.png,Sed
V600,600,2025-06-11 18:58:00,457,/spectrograms/V600.png,Dolor
V601,601,2025-06-11 18:58:30,479,/spectrograms/V601.png,Hambre
V602,602,2025-06-11 18:59:00,387,/spectrograms/V602.png,Sed
V603,603,2025-06-11 18:59:30,367,/spectrograms/V603.png,Sed
V604,604,2025-06-11 19:00:00,471,/spectrograms/V604.png,Dolor
V605,605,2025-06-11 19:00:30,542,/spectrograms/V605.png,Sed
V606,606,2025-06-11 19:01:00,523,/spectrograms/V606.png,Jugar
V607,607,2025-06-11 19:01:30,481,/spectrograms/V607.png,Dolor
V608,608,2025-06-11 19:02:00,511,/spectrograms/V608.png,Dolor
V609,609,2025-06-11 19:02:30,559,/spectrograms/V609.png,Alegría
V610,610,2025-06-11 19:03:00,580,/spectrograms/V610.png,Dolor
V611,611,2025-06-11 19:03:30,483,/spectrograms/V611.png,Dolor
V612,612,2025-06-11 19:04:00,314,/spectrograms/V612.png,Necesita afecto
V613,613,2025-06-11 19:04:30,579,/spectrograms/V613.png,Jugar
V614,614,2025-06-11 19:05:00,549,/spectrograms/V614.png,Hambre
V615,615,2025-06-11 19:05:30,339,/spectrograms/V615.png,Alegría
V616,616,2025-06-11 19:06:00,452,/spectrograms/V616.png,Dolor
V617,617,2025-06-11 19:06:30,523,/spectrograms/V617.png,Necesita afecto
V618,618,2025-06-11 19:07:00,580,/spectrograms/V618.png,Necesita afecto
V619,619,2025-06-11 19:07:30,446,/spectrograms/V619.png,Sed
V620,620,2025-06-11 19:08:00,348,/spectrograms/V620.png,Hambre
V621,621,2025-06-11 19:08:30,591,/spectrograms/V621.png,Hambre
V622,622,2025-06-11 19:09:00,338,/spectrograms/V622.png,Jugar
V623,623,2025-06-11 19:09:30,361,/spectrograms/V623.png,Sed
V624,624,2025-06-11 19:10:00,551,/spectrograms/V624.png,Dolor
V625,625,2025-06-11 19:10:30,479,/spectrograms/V625.png,Necesita afecto
V626,626,2025-06-11 19:11:00,341,/spectrograms/V626.png,Alegría
V627,627,2025-06-11 19:11:30,455,/spectrograms/V627.png,Jugar
V628,628,2025-06-11 19:12:00,414,/spectrograms/V628.png,Dolor
V629,629,2025-06-11 19:12:30,425,/spectrograms/V629.png,Sed
V630,630,2025-06-11 19:13:00,360,/spectrograms/V630.png,Hambre
V631,631,2025-06-11 19:13:30,563,/spectrograms/V631.png,Sed
V632,632,2025-06-11 19:14:00,397,/spectrograms/V632.png,Dolor
V633,633,2025-06-11 19:14:30,460,/spectrograms/V633.png,Sed
V634,634,2025-06-11 19:15:00,406,/spectrograms/V634.png,Hambre
V635,635,2025-06-11 19:15:30,548,/spectrograms/V635.png,Dolor
V636,636,2025-06-11 19:16:00,501,/spectrograms/V636.png,Alegría
V637,637,2025-06-11 19:16:30,488,/spectrograms/V637.png,Jugar
V638,638,2025-06-11 19:17:00,314,/spectrograms/V638.png,Sed
V639,639,2025-06-11 19:17:30,465,/spectrograms/V639.png,Hambre
V640,640,2025-06-11 19:18:00,430,/spectrograms/V640.png,Alegría
V641,641,2025-06-11 19:18:30,521,/spectrograms/V641.png,Necesita afecto
V642,642,2025-06-11 19:19:00,424,/spectrograms/V642.png,Alegría
V643,643,2025-06-11 19:19:30,510,/spectrograms/V643.png,Alegría
V644,644,2025-06-11 19:20:00,456,/spectrograms/V644.png,Alegría
V645,645,2025-06-11 19:20:30,582,/spectrograms/V645.png,Hambre
V646,646,2025-06-11 19:21:00,574,/spectrograms/V646.png,Necesita afecto
V647,647,2025-06-11 19:21:30,559,/spectrograms/V647.png,Jugar
V648,648,2025-06-11 19:22:00,548,/spectrograms/V648.png,Alegría
V649,649,2025-06-11 19:22:30,414,/spectrograms/V649.png,Hambre
V650,650,2025-06-11 19:23:00,455,/spectrograms/V650.png,Hambre
V651,651,2025-06-11 19:23:30,403,/spectrograms/V651.png,Jugar
V652,652,2025-06-11 19:24:00,501,/spectrograms/V652.png,Dolor
V653,653,2025-06-11 19:24:30,426,/spectrograms/V653.png,Necesita afecto
V654,654,2025-06-11 19:25:00,358,/spectrograms/V654.png,Necesita afecto
V655,655,2025-06-11 19:25:30,513,/spectrograms/V655.png,Sed
V656,656,2025-06-11 19:26:00,542,/spectrograms/V656.png,Alegría
V657,657,2025-06-11 19:26:30,328,/spectrograms/V657.png,Dolor
V658,658,2025-06-11 19:27:00,360,/spectrograms/V658.png,Necesita afecto
V659,659,2025-06-11 19:27:30,528,/spectrograms/V659.png,Sed
V660,660,2025-06-11 19:28:00,517,/spectrograms/V660.png,Alegría
V661,661,2025-06-11 19:28:30,539,/spectrograms/V661.png,Dolor
V662,662,2025-06-11 19:29:00,564,/spectrograms/V662.png,Hambre
V663,663,2025-06-11 19:29:30,446,/spectrograms/V663.png,Alegría
V664,664,2025-06-11 19:30:00,524,/spectrograms/V664.png,Dolor
V665,665,2025-06-11 19:30:30,420,/spectrograms/V665.png,Jugar
V666,666,2025-06-11 19:31:00,386,/spectrograms/V666.png,Necesita afecto
V667,667,2025-06-11 19:31:30,369,/spectrograms/V667.png,Alegría
V668,668,2025-06-11 19:32:00,535,/spectrograms/V668.png,Sed
V669,669,2025-06-11 19:32:30,564,/spectrograms/V669.png,Hambre
V670,670,2025-06-11 19:33:00,542,/spectrograms/V670.png,Sed
V671,671,2025-06-11 19:33:30,334,/spectrograms/V671.png,Alegría
V672,672,2025-06-11 19:34:00,450,/spectrograms/V672.png,Necesita afecto
V673,673,2025-06-11 19:34:30,576,/spectrograms/V673.png,Necesita afecto
V674,674,2025-06-11 19:35:00,553,/spectrograms/V674.png,Dolor
V675,675,2025-06-11 19:35:30,504,/spectrograms/V675.png,Sed
V676,676,2025-06-11 19:36:00,304,/spectrograms/V676.png,Sed
V677,677,2025-06-11 19:36:30,365,/spectrograms/V677.png,Hambre
V678,678,2025-06-11 19:37:00,464,/spectrograms/V678.png,Dolor
V679,679,2025-06-11 19:37:30,361,/spectrograms/V679.png,Hambre
V680,680,2025-06-11 19:38:00,381,/spectrograms/V680.png,Alegría
V681,681,2025-06-11 19:38:30,403,/spectrograms/V681.png,Alegría
V682,682,2025-06-11 19:39:00,574,/spectrograms/V682.png,Sed
V683,683,2025-06-11 19:39:30,563,/spectrograms/V683.png,Dolor
V684,684,2025-06-11 19:40:00,449,/spectrograms/V684.png,Jugar
V685,685,2025-06-11 19:40:30,542,/spectrograms/V685.png,Necesita afecto
V686,686,2025-06-11 19:41:00,331,/spectrograms/V686.png,Dolor
V687,687,2025-06-11 19:41:30,580,/spectrograms/V687.png,Dolor
V688,688,2025-06-11 19:42:00,478,/spectrograms/V688.png,Alegría
V689,689,2025-06-11 19:42:30,510,/spectrograms/V689.png,Necesita afecto
V690,690,2025-06-11 19:43:00,546,/spectrograms/V690.png,Dolor
V691,691,2025-06-11 19:43:30,442,/spectrograms/V691.png,Alegría
V692,692,2025-06-11 19:44:00,573,/spectrograms/V692.png,Alegría
V693,693,2025-06-11 19:44:30,448,/spectrograms/V693.png,Sed
V694,694,2025-06-11 19:45:00,338,/spectrograms/V694.png,Sed
V695,695,2025-06-11 19:45:30,305,/spectrograms/V695.png,Dolor
V696,696,2025-06-11 19:46:00,482,/spectrograms/V696.png,Dolor
V697,697,2025-06-11 19:46:30,301,/spectrograms/V697.png,Alegría
V698,698,2025-06-11 19:47:00,569,/spectrograms/V698.png,Sed
V699,699,2025-06-11 19:47:30,527,/spectrograms/V699.png,Dolor
V700,700,2025-06-11 19:48:00,319,/spectrograms/V700.png,Necesita afecto
V701,701,2025-06-11 19:48:30,362,/spectrograms/V701.png,Alegría
V702,702,2025-06-11 19:49:00,393,/spectrograms/V702.png,Alegría
V703,703,2025-06-11 19:49:30,502,/spectrograms/V703.png,Dolor
V704,704,2025-06-11 19:50:00,481,/spectrograms/V704.png,Dolor
V705,705,2025-06-11 19:50:30,457,/spectrograms/V705.png,Dolor
